COUNTRY,CHAMBER,GENDER,AGE,PROFESSION,,CODING ,
United Arab Emirates,UNICAMERAL,M,51,,,,
United Arab Emirates,UNICAMERAL,M,47,,,,
United Arab Emirates,UNICAMERAL,F,35,,,,
United Arab Emirates,UNICAMERAL,F,26,,,,
United Arab Emirates,UNICAMERAL,M,58,,,,
United Arab Emirates,UNICAMERAL,M,47,,,,
United Arab Emirates,UNICAMERAL,M,52,,,,
United Arab Emirates,UNICAMERAL,F,40,,,,
United Arab Emirates,UNICAMERAL,M,58,,,,
United Arab Emirates,UNICAMERAL,M,38,,,,
United Arab Emirates,UNICAMERAL,M,40,,,,
United Arab Emirates,UNICAMERAL,M,53,,,,
United Arab Emirates,UNICAMERAL,M,60,,,,
United Arab Emirates,UNICAMERAL,M,51,,,,
United Arab Emirates,UNICAMERAL,M,52,,,,
United Arab Emirates,UNICAMERAL,M,58,,,,
United Kingdom ,LOWER,F,56,,,,
United Kingdom ,LOWER,M,61,,,,
United Kingdom ,LOWER,M,43,,,,
United Kingdom ,LOWER,M,44,,,,
United Kingdom ,LOWER,M,57,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,M,38,,,,
United Kingdom ,LOWER,F,35,,,,
United Kingdom ,LOWER,M,42,,,,
United Kingdom ,LOWER,F,35,,,,
United Kingdom ,LOWER,M,57,,,,
United Kingdom ,LOWER,M,58,,,,
United Kingdom ,LOWER,M,56,,,,
United Kingdom ,LOWER,M,38,,,,
United Kingdom ,LOWER,M,57,,,,
United Kingdom ,LOWER,M,45,,,,
United Kingdom ,LOWER,M,47,,,,
United Kingdom ,LOWER,F,38,,,,
United Kingdom ,LOWER,M,64,,,,
United Kingdom ,LOWER,M,36,,,,
United Kingdom ,LOWER,M,52,,,,
United Kingdom ,LOWER,M,38,,,,
United Kingdom ,LOWER,M,59,,,,
United Kingdom ,LOWER,M,50,,,,
United Kingdom ,LOWER,M,43,,,,
United Kingdom ,LOWER,M,54,,,,
United Kingdom ,LOWER,M,37,,,,
United Kingdom ,LOWER,M,44,,,,
United Kingdom ,LOWER,M,50,,,,
United Kingdom ,LOWER,M,63,,,,
United Kingdom ,LOWER,M,37,,,,
United Kingdom ,LOWER,M,58,,,,
United Kingdom ,LOWER,M,41,,,,
United Kingdom ,LOWER,F,67,,,,
United Kingdom ,LOWER,F,54,,,,
United Kingdom ,LOWER,M,67,,,,
United Kingdom ,LOWER,M,72,,,,
United Kingdom ,LOWER,M,55,,,,
United Kingdom ,LOWER,M,56,,,,
United Kingdom ,LOWER,M,76,,,,
United Kingdom ,LOWER,M,49,,,,
United Kingdom ,LOWER,M,47,,,,
United Kingdom ,LOWER,M,64,,,,
United Kingdom ,LOWER,F,27,,,,
United Kingdom ,LOWER,M,31,,,,
United Kingdom ,LOWER,M,60,,,,
United Kingdom ,LOWER,M,47,,,,
United Kingdom ,LOWER,M,68,,,,
United Kingdom ,LOWER,M,66,,,,
United Kingdom ,LOWER,M,54,,,,
United Kingdom ,LOWER,F,52,,,,
United Kingdom ,LOWER,F,30,,,,
United Kingdom ,LOWER,F,54,,,,
United Kingdom ,LOWER,M,29,,,,
United Kingdom ,LOWER,M,51,,,,
United Kingdom ,LOWER,M,62,,,,
United Kingdom ,LOWER,M,49,,,,
United Kingdom ,LOWER,M,51,,,,
United Kingdom ,LOWER,M,44,,,,
United Kingdom ,LOWER,M,57,,,,
United Kingdom ,LOWER,M,65,,,,
United Kingdom ,LOWER,F,40,,,,
United Kingdom ,LOWER,M,49,,,,
United Kingdom ,LOWER,M,43,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,F,56,,,,
United Kingdom ,LOWER,M,56,,,,
United Kingdom ,LOWER,M,50,,,,
United Kingdom ,LOWER,M,45,,,,
United Kingdom ,LOWER,M,36,,,,
United Kingdom ,LOWER,M,42,,,,
United Kingdom ,LOWER,F,62,,,,
United Kingdom ,LOWER,F,50,,,,
United Kingdom ,LOWER,M,59,,,,
United Kingdom ,LOWER,M,58,,,,
United Kingdom ,LOWER,M,59,,,,
United Kingdom ,LOWER,M,40,,,,
United Kingdom ,LOWER,M,65,,,,
United Kingdom ,LOWER,F,52,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,F,51,,,,
United Kingdom ,LOWER,M,41,,,,
United Kingdom ,LOWER,M,55,,,,
United Kingdom ,LOWER,M,30,,,,
United Kingdom ,LOWER,M,40,,,,
United Kingdom ,LOWER,M,57,,,,
United Kingdom ,LOWER,M,37,,,,
United Kingdom ,LOWER,M,40,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,M,55,,,,
United Kingdom ,LOWER,F,55,,,,
United Kingdom ,LOWER,M,35,,,,
United Kingdom ,LOWER,M,39,,,,
United Kingdom ,LOWER,M,67,,,,
United Kingdom ,LOWER,M,39,,,,
United Kingdom ,LOWER,M,43,,,,
United Kingdom ,LOWER,M,43,,,,
United Kingdom ,LOWER,M,52,,,,
United Kingdom ,LOWER,M,69,,,,
United Kingdom ,LOWER,M,57,,,,
United Kingdom ,LOWER,M,66,,,,
United Kingdom ,LOWER,M,44,,,,
United Kingdom ,LOWER,M,49,,,,
United Kingdom ,LOWER,M,39,,,,
United Kingdom ,LOWER,M,70,,,,
United Kingdom ,LOWER,M,58,,,,
United Kingdom ,LOWER,F,36,,,,
United Kingdom ,LOWER,M,31,,,,
United Kingdom ,LOWER,M,63,,,,
United Kingdom ,LOWER,M,53,,,,
United Kingdom ,LOWER,F,42,,,,
United Kingdom ,LOWER,M,42,,,,
United Kingdom ,LOWER,M,69,,,,
United Kingdom ,LOWER,M,69,,,,
United Kingdom ,LOWER,M,43,,,,
United Kingdom ,LOWER,M,57,,,,
United Kingdom ,LOWER,F,73,,,,
United Kingdom ,LOWER,M,56,,,,
United Kingdom ,LOWER,F,38,,,,
United Kingdom ,LOWER,F,63,,,,
United Kingdom ,LOWER,M,38,,,,
United Kingdom ,LOWER,M,50,,,,
United Kingdom ,LOWER,M,62,,,,
United Kingdom ,LOWER,F,59,,,,
United Kingdom ,LOWER,F,41,,,,
United Kingdom ,LOWER,M,61,,,,
United Kingdom ,LOWER,M,50,,,,
United Kingdom ,LOWER,M,37,,,,
United Kingdom ,LOWER,M,63,,,,
United Kingdom ,LOWER,F,42,,,,
United Kingdom ,LOWER,F,31,,,,
United Kingdom ,LOWER,M,42,,,,
United Kingdom ,LOWER,F,34,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,M,46,,,,
United Kingdom ,LOWER,M,57,,,,
United Kingdom ,LOWER,M,69,,,,
United Kingdom ,LOWER,M,55,,,,
United Kingdom ,LOWER,F,51,,,,
United Kingdom ,LOWER,M,54,,,,
United Kingdom ,LOWER,M,43,,,,
United Kingdom ,LOWER,M,56,,,,
United Kingdom ,LOWER,M,44,,,,
United Kingdom ,LOWER,M,52,,,,
United Kingdom ,LOWER,M,59,,,,
United Kingdom ,LOWER,M,66,,,,
United Kingdom ,LOWER,M,50,,,,
United Kingdom ,LOWER,M,39,,,,
United Kingdom ,LOWER,M,38,,,,
United Kingdom ,LOWER,M,61,,,,
United Kingdom ,LOWER,M,56,,,,
United Kingdom ,LOWER,F,38,,,,
United Kingdom ,LOWER,M,44,,,,
United Kingdom ,LOWER,M,69,,,,
United Kingdom ,LOWER,M,70,,,,
United Kingdom ,LOWER,M,34,,,,
United Kingdom ,LOWER,M,51,,,,
United Kingdom ,LOWER,M,64,,,,
United Kingdom ,LOWER,M,47,,,,
United Kingdom ,LOWER,M,61,,,,
United Kingdom ,LOWER,M,61,,,,
United Kingdom ,LOWER,M,58,,,,
United Kingdom ,LOWER,F,53,,,,
United Kingdom ,LOWER,M,59,,,,
United Kingdom ,LOWER,F,27,,,,
United Kingdom ,LOWER,F,40,,,,
United Kingdom ,LOWER,M,52,,,,
United Kingdom ,LOWER,M,61,,,,
United Kingdom ,LOWER,M,38,,,,
United Kingdom ,LOWER,M,35,,,,
United Kingdom ,LOWER,M,53,,,,
United Kingdom ,LOWER,M,56,,,,
United Kingdom ,LOWER,M,51,,,,
United Kingdom ,LOWER,M,49,,,,
United Kingdom ,LOWER,F,49,,,,
United Kingdom ,LOWER,F,49,,,,
United Kingdom ,LOWER,M,33,,,,
United Kingdom ,LOWER,M,51,,,,
United Kingdom ,LOWER,F,46,,,,
United Kingdom ,LOWER,M,42,,,,
United Kingdom ,LOWER,F,45,,,,
United Kingdom ,LOWER,F,64,,,,
United Kingdom ,LOWER,M,43,,,,
United Kingdom ,LOWER,M,39,,,,
United Kingdom ,LOWER,F,43,,,,
United Kingdom ,LOWER,M,42,,,,
United Kingdom ,LOWER,M,38,,,,
United Kingdom ,LOWER,M,59,,,,
United Kingdom ,LOWER,M,52,,,,
United Kingdom ,LOWER,M,32,,,,
United Kingdom ,LOWER,M,46,,,,
United Kingdom ,LOWER,M,60,,,,
United Kingdom ,LOWER,M,59,,,,
United Kingdom ,LOWER,M,58,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,M,40,,,,
United Kingdom ,LOWER,F,58,,,,
United Kingdom ,LOWER,M,45,,,,
United Kingdom ,LOWER,M,67,,,,
United Kingdom ,LOWER,M,58,,,,
United Kingdom ,LOWER,M,44,,,,
United Kingdom ,LOWER,F,48,,,,
United Kingdom ,LOWER,M,75,,,,
United Kingdom ,LOWER,M,63,,,,
United Kingdom ,LOWER,F,53,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,M,63,,,,
United Kingdom ,LOWER,M,44,,,,
United Kingdom ,LOWER,M,42,,,,
United Kingdom ,LOWER,M,49,,,,
United Kingdom ,LOWER,F,47,,,,
United Kingdom ,LOWER,M,57,,,,
United Kingdom ,LOWER,M,66,,,,
United Kingdom ,LOWER,M,57,,,,
United Kingdom ,LOWER,M,53,,,,
United Kingdom ,LOWER,M,47,,,,
United Kingdom ,LOWER,M,57,,,,
United Kingdom ,LOWER,M,38,,,,
United Kingdom ,LOWER,M,51,,,,
United Kingdom ,LOWER,M,49,,,,
United Kingdom ,LOWER,M,33,,,,
United Kingdom ,LOWER,F,40,,,,
United Kingdom ,LOWER,F,58,,,,
United Kingdom ,LOWER,F,60,,,,
United Kingdom ,LOWER,F,51,,,,
United Kingdom ,LOWER,M,36,,,,
United Kingdom ,LOWER,F,52,,,,
United Kingdom ,LOWER,M,63,,,,
United Kingdom ,LOWER,M,56,,,,
United Kingdom ,LOWER,M,35,,,,
United Kingdom ,LOWER,F,52,,,,
United Kingdom ,LOWER,M,53,,,,
United Kingdom ,LOWER,M,42,,,,
United Kingdom ,LOWER,M,52,,,,
United Kingdom ,LOWER,F,48,,,,
United Kingdom ,LOWER,M,55,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,M,34,,,,
United Kingdom ,LOWER,M,54,,,,
United Kingdom ,LOWER,F,50,,,,
United Kingdom ,LOWER,F,41,,,,
United Kingdom ,LOWER,F,44,,,,
United Kingdom ,LOWER,M,54,,,,
United Kingdom ,LOWER,F,53,,,,
United Kingdom ,LOWER,M,39,,,,
United Kingdom ,LOWER,M,32,,,,
United Kingdom ,LOWER,M,35,,,,
United Kingdom ,LOWER,M,33,,,,
United Kingdom ,LOWER,M,49,,,,
United Kingdom ,LOWER,M,60,,,,
United Kingdom ,LOWER,M,41,,,,
United Kingdom ,LOWER,M,32,,,,
United Kingdom ,LOWER,M,59,,,,
United Kingdom ,LOWER,M,55,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,M,54,,,,
United Kingdom ,LOWER,M,31,,,,
United Kingdom ,LOWER,M,64,,,,
United Kingdom ,LOWER,M,44,,,,
United Kingdom ,LOWER,M,52,,,,
United Kingdom ,LOWER,F,59,,,,
United Kingdom ,LOWER,M,40,,,,
United Kingdom ,LOWER,M,52,,,,
United Kingdom ,LOWER,F,42,,,,
United Kingdom ,LOWER,M,46,,,,
United Kingdom ,LOWER,M,46,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,M,72,,,,
United Kingdom ,LOWER,M,60,,,,
United Kingdom ,LOWER,M,51,,,,
United Kingdom ,LOWER,M,55,,,,
United Kingdom ,LOWER,M,50,,,,
United Kingdom ,LOWER,M,56,,,,
United Kingdom ,LOWER,M,42,,,,
United Kingdom ,LOWER,M,50,,,,
United Kingdom ,LOWER,M,61,,,,
United Kingdom ,LOWER,M,51,,,,
United Kingdom ,LOWER,M,51,,,,
United Kingdom ,LOWER,M,50,,,,
United Kingdom ,LOWER,M,47,,,,
United Kingdom ,LOWER,F,54,,,,
United Kingdom ,LOWER,M,64,,,,
United Kingdom ,LOWER,F,41,,,,
United Kingdom ,LOWER,F,50,,,,
United Kingdom ,LOWER,M,40,,,,
United Kingdom ,LOWER,M,46,,,,
United Kingdom ,LOWER,F,65,,,,
United Kingdom ,LOWER,F,44,,,,
United Kingdom ,LOWER,F,63,,,,
United Kingdom ,LOWER,M,46,,,,
United Kingdom ,LOWER,M,45,,,,
United Kingdom ,LOWER,M,44,,,,
United Kingdom ,LOWER,M,62,,,,
United Kingdom ,LOWER,M,68,,,,
United Kingdom ,LOWER,M,46,,,,
United Kingdom ,LOWER,M,47,,,,
United Kingdom ,LOWER,M,47,,,,
United Kingdom ,LOWER,M,62,,,,
United Kingdom ,LOWER,M,60,,,,
United Kingdom ,LOWER,M,54,,,,
United Kingdom ,LOWER,M,52,,,,
United Kingdom ,LOWER,M,59,,,,
United Kingdom ,LOWER,M,55,,,,
United Kingdom ,LOWER,M,43,,,,
United Kingdom ,LOWER,M,35,,,,
United Kingdom ,LOWER,M,52,,,,
United Kingdom ,LOWER,M,31,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,M,55,,,,
United Kingdom ,LOWER,M,47,,,,
United Kingdom ,LOWER,F,74,,,,
United Kingdom ,LOWER,M,45,,,,
United Kingdom ,LOWER,F,52,,,,
United Kingdom ,LOWER,F,50,,,,
United Kingdom ,LOWER,F,53,,,,
United Kingdom ,LOWER,M,40,,,,
United Kingdom ,LOWER,M,51,,,,
United Kingdom ,LOWER,M,40,,,,
United Kingdom ,LOWER,M,60,,,,
United Kingdom ,LOWER,F,43,,,,
United Kingdom ,LOWER,M,38,,,,
United Kingdom ,LOWER,F,41,,,,
United Kingdom ,LOWER,M,46,,,,
United Kingdom ,LOWER,M,43,,,,
United Kingdom ,LOWER,F,55,,,,
United Kingdom ,LOWER,M,46,,,,
United Kingdom ,LOWER,M,36,,,,
United Kingdom ,LOWER,M,58,,,,
United Kingdom ,LOWER,F,62,,,,
United Kingdom ,LOWER,M,49,,,,
United Kingdom ,LOWER,M,79,,,,
United Kingdom ,LOWER,M,38,,,,
United Kingdom ,LOWER,F,58,,,,
United Kingdom ,LOWER,M,72,,,,
United Kingdom ,LOWER,M,31,,,,
United Kingdom ,LOWER,F,38,,,,
United Kingdom ,LOWER,M,50,,,,
United Kingdom ,LOWER,M,39,,,,
United Kingdom ,LOWER,M,45,,,,
United Kingdom ,LOWER,M,61,,,,
United Kingdom ,LOWER,M,35,,,,
United Kingdom ,LOWER,F,52,,,,
United Kingdom ,LOWER,M,52,,,,
United Kingdom ,LOWER,M,37,,,,
United Kingdom ,LOWER,M,40,,,,
United Kingdom ,LOWER,M,53,,,,
United Kingdom ,LOWER,F,62,,,,
United Kingdom ,LOWER,M,47,,,,
United Kingdom ,LOWER,M,44,,,,
United Kingdom ,LOWER,M,56,,,,
United Kingdom ,LOWER,F,47,,,,
United Kingdom ,LOWER,M,39,,,,
United Kingdom ,LOWER,F,34,,,,
United Kingdom ,LOWER,M,39,,,,
United Kingdom ,LOWER,M,50,,,,
United Kingdom ,LOWER,M,59,,,,
United Kingdom ,LOWER,F,31,,,,
United Kingdom ,LOWER,M,37,,,,
United Kingdom ,LOWER,M,54,,,,
United Kingdom ,LOWER,M,58,,,,
United Kingdom ,LOWER,M,43,,,,
United Kingdom ,LOWER,M,38,,,,
United Kingdom ,LOWER,M,51,,,,
United Kingdom ,LOWER,M,53,,,,
United Kingdom ,LOWER,M,66,,,,
United Kingdom ,LOWER,M,60,,,,
United Kingdom ,LOWER,M,52,,,,
United Kingdom ,LOWER,M,58,,,,
United Kingdom ,LOWER,F,38,,,,
United Kingdom ,LOWER,M,40,,,,
United Kingdom ,LOWER,M,47,,,,
United Kingdom ,LOWER,M,47,,,,
United Kingdom ,LOWER,M,61,,,,
United Kingdom ,LOWER,M,49,,,,
United Kingdom ,LOWER,F,49,,,,
United Kingdom ,LOWER,M,55,,,,
United Kingdom ,LOWER,F,46,,,,
United Kingdom ,LOWER,M,54,,,,
United Kingdom ,LOWER,M,46,,,,
United Kingdom ,LOWER,F,45,,,,
United Kingdom ,LOWER,M,41,,,,
United Kingdom ,LOWER,M,41,,,,
United Kingdom ,LOWER,M,32,,,,
United Kingdom ,LOWER,M,61,,,,
United Kingdom ,LOWER,F,50,,,,
United Kingdom ,LOWER,M,58,,,,
United Kingdom ,LOWER,M,60,,,,
United Kingdom ,LOWER,M,45,,,,
United Kingdom ,LOWER,M,53,,,,
United Kingdom ,LOWER,F,29,,,,
United Kingdom ,LOWER,M,60,,,,
United Kingdom ,LOWER,F,61,,,,
United Kingdom ,LOWER,F,49,,,,
United Kingdom ,LOWER,F,33,,,,
United Kingdom ,LOWER,F,41,,,,
United Kingdom ,LOWER,M,52,,,,
United Kingdom ,LOWER,M,39,,,,
United Kingdom ,LOWER,M,33,,,,
United Kingdom ,LOWER,M,62,,,,
United Kingdom ,LOWER,F,56,,,,
United Kingdom ,LOWER,F,42,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,F,28,,,,
United Kingdom ,LOWER,F,53,,,,
United Kingdom ,LOWER,M,50,,,,
United Kingdom ,LOWER,M,56,,,,
United Kingdom ,LOWER,M,56,,,,
United Kingdom ,LOWER,F,53,,,,
United Kingdom ,LOWER,M,34,,,,
United Kingdom ,LOWER,M,70,,,,
United Kingdom ,LOWER,M,60,,,,
United Kingdom ,LOWER,M,51,,,,
United Kingdom ,LOWER,M,38,,,,
United Kingdom ,LOWER,M,53,,,,
United Kingdom ,LOWER,M,44,,,,
United Kingdom ,LOWER,M,66,,,,
United Kingdom ,LOWER,M,44,,,,
United Kingdom ,LOWER,M,40,,,,
United Kingdom ,LOWER,F,46,,,,
United Kingdom ,LOWER,M,61,,,,
United Kingdom ,LOWER,M,34,,,,
United Kingdom ,LOWER,F,54,,,,
United Kingdom ,LOWER,M,75,,,,
United Kingdom ,LOWER,M,54,,,,
United Kingdom ,LOWER,F,60,,,,
United Kingdom ,LOWER,M,44,,,,
United Kingdom ,LOWER,F,36,,,,
United Kingdom ,LOWER,F,41,,,,
United Kingdom ,LOWER,F,37,,,,
United Kingdom ,LOWER,M,51,,,,
United Kingdom ,LOWER,M,49,,,,
United Kingdom ,LOWER,M,44,,,,
United Kingdom ,LOWER,F,52,,,,
United Kingdom ,LOWER,M,42,,,,
United Kingdom ,LOWER,M,37,,,,
United Kingdom ,LOWER,M,53,,,,
United Kingdom ,LOWER,M,65,,,,
United Kingdom ,LOWER,M,39,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,F,50,,,,
United Kingdom ,LOWER,F,50,,,,
United Kingdom ,LOWER,M,61,,,,
United Kingdom ,LOWER,M,42,,,,
United Kingdom ,LOWER,M,46,,,,
United Kingdom ,LOWER,M,33,,,,
United Kingdom ,LOWER,F,54,,,,
United Kingdom ,LOWER,M,49,,,,
United Kingdom ,LOWER,F,29,,,,
United Kingdom ,LOWER,F,24,,,,
United Kingdom ,LOWER,M,57,,,,
United Kingdom ,LOWER,M,52,,,,
United Kingdom ,LOWER,F,48,,,,
United Kingdom ,LOWER,F,37,,,,
United Kingdom ,LOWER,M,47,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,M,53,,,,
United Kingdom ,LOWER,F,50,,,,
United Kingdom ,LOWER,M,40,,,,
United Kingdom ,LOWER,M,60,,,,
United Kingdom ,LOWER,F,43,,,,
United Kingdom ,LOWER,M,45,,,,
United Kingdom ,LOWER,F,54,,,,
United Kingdom ,LOWER,M,39,,,,
United Kingdom ,LOWER,M,65,,,,
United Kingdom ,LOWER,M,50,,,,
United Kingdom ,LOWER,M,61,,,,
United Kingdom ,LOWER,M,43,,,,
United Kingdom ,LOWER,M,54,,,,
United Kingdom ,LOWER,F,38,,,,
United Kingdom ,LOWER,M,53,,,,
United Kingdom ,LOWER,M,53,,,,
United Kingdom ,LOWER,F,55,,,,
United Kingdom ,LOWER,M,52,,,,
United Kingdom ,LOWER,M,45,,,,
United Kingdom ,LOWER,M,32,,,,
United Kingdom ,LOWER,M,39,,,,
United Kingdom ,LOWER,F,45,,,,
United Kingdom ,LOWER,M,39,,,,
United Kingdom ,LOWER,F,26,,,,
United Kingdom ,LOWER,M,58,,,,
United Kingdom ,LOWER,F,37,,,,
United Kingdom ,LOWER,M,40,,,,
United Kingdom ,LOWER,M,31,,,,
United Kingdom ,LOWER,M,61,,,,
United Kingdom ,LOWER,F,56,,,,
United Kingdom ,LOWER,M,47,,,,
United Kingdom ,LOWER,M,43,,,,
United Kingdom ,LOWER,M,61,,,,
United Kingdom ,LOWER,F,46,,,,
United Kingdom ,LOWER,M,36,,,,
United Kingdom ,LOWER,M,54,,,,
United Kingdom ,LOWER,M,65,,,,
United Kingdom ,LOWER,M,39,,,,
United Kingdom ,LOWER,M,58,,,,
United Kingdom ,LOWER,M,36,,,,
United Kingdom ,LOWER,M,41,,,,
United Kingdom ,LOWER,M,42,,,,
United Kingdom ,LOWER,F,31,,,,
United Kingdom ,LOWER,M,55,,,,
United Kingdom ,LOWER,M,29,,,,
United Kingdom ,LOWER,F,32,,,,
United Kingdom ,LOWER,M,63,,,,
United Kingdom ,LOWER,F,56,,,,
United Kingdom ,LOWER,F,52,,,,
United Kingdom ,LOWER,M,58,,,,
United Kingdom ,LOWER,M,47,,,,
United Kingdom ,LOWER,M,58,,,,
United Kingdom ,LOWER,M,52,,,,
United Kingdom ,LOWER,M,40,,,,
United Kingdom ,LOWER,M,72,,,,
United Kingdom ,LOWER,M,34,,,,
United Kingdom ,LOWER,M,44,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,M,51,,,,
United Kingdom ,LOWER,M,61,,,,
United Kingdom ,LOWER,M,51,,,,
United Kingdom ,LOWER,F,46,,,,
United Kingdom ,LOWER,F,66,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,M,64,,,,
United Kingdom ,LOWER,M,49,,,,
United Kingdom ,LOWER,M,51,,,,
United Kingdom ,LOWER,F,45,,,,
United Kingdom ,LOWER,M,27,,,,
United Kingdom ,LOWER,M,54,,,,
United Kingdom ,LOWER,F,56,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,M,55,,,,
United Kingdom ,LOWER,M,41,,,,
United Kingdom ,LOWER,M,42,,,,
United Kingdom ,LOWER,M,63,,,,
United Kingdom ,LOWER,M,69,,,,
United Kingdom ,LOWER,M,34,,,,
United Kingdom ,LOWER,M,67,,,,
United Kingdom ,LOWER,M,57,,,,
United Kingdom ,LOWER,M,28,,,,
United Kingdom ,LOWER,M,46,,,,
United Kingdom ,LOWER,M,61,,,,
United Kingdom ,LOWER,M,51,,,,
United Kingdom ,LOWER,M,55,,,,
United Kingdom ,LOWER,M,29,,,,
United Kingdom ,LOWER,M,78,,,,
United Kingdom ,LOWER,M,49,,,,
United Kingdom ,LOWER,F,48,,,,
United Kingdom ,LOWER,M,50,,,,
United Kingdom ,LOWER,F,28,,,,
United Kingdom ,LOWER,M,41,,,,
United Kingdom ,LOWER,M,39,,,,
United Kingdom ,LOWER,M,52,,,,
United Kingdom ,LOWER,M,59,,,,
United Kingdom ,LOWER,M,38,,,,
United Kingdom ,LOWER,M,62,,,,
United Kingdom ,LOWER,F,53,,,,
United Kingdom ,LOWER,M,61,,,,
United Kingdom ,LOWER,M,62,,,,
United Kingdom ,LOWER,F,52,,,,
United Kingdom ,LOWER,M,40,,,,
United Kingdom ,LOWER,M,68,,,,
United Kingdom ,LOWER,M,29,,,,
United Kingdom ,LOWER,M,46,,,,
United Kingdom ,LOWER,M,37,,,,
United Kingdom ,LOWER,M,37,,,,
United Kingdom ,LOWER,M,60,,,,
United Kingdom ,LOWER,M,63,,,,
United Kingdom ,LOWER,M,54,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,M,60,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,F,54,,,,
United Kingdom ,LOWER,M,67,,,,
United Kingdom ,LOWER,M,38,,,,
United Kingdom ,LOWER,M,57,,,,
United Kingdom ,LOWER,M,57,,,,
United Kingdom ,LOWER,M,53,,,,
United Kingdom ,LOWER,F,30,,,,
United Kingdom ,LOWER,M,50,,,,
United Kingdom ,LOWER,M,53,,,,
United Kingdom ,LOWER,M,47,,,,
United Kingdom ,LOWER,M,80,,,,
United Kingdom ,LOWER,F,35,,,,
United Kingdom ,LOWER,M,42,,,,
United Kingdom ,LOWER,F,49,,,,
United Kingdom ,LOWER,M,56,,,,
United Kingdom ,LOWER,M,54,,,,
United Kingdom ,LOWER,M,36,,,,
United Kingdom ,LOWER,M,33,,,,
United Kingdom ,LOWER,M,60,,,,
United Kingdom ,LOWER,M,59,,,,
United Kingdom ,LOWER,F,34,,,,
United Kingdom ,LOWER,M,56,,,,
United Kingdom ,LOWER,M,39,,,,
United Kingdom ,LOWER,M,50,,,,
United Kingdom ,LOWER,M,43,,,,
United Kingdom ,LOWER,M,53,,,,
United Kingdom ,LOWER,M,31,,,,
United Kingdom ,LOWER,M,42,,,,
United Kingdom ,LOWER,M,41,,,,
United Kingdom ,LOWER,M,49,,,,
United Kingdom ,LOWER,M,53,,,,
United Kingdom ,LOWER,F,54,,,,
United Kingdom ,LOWER,M,59,,,,
United Kingdom ,LOWER,F,42,,,,
United Kingdom ,LOWER,M,42,,,,
United Kingdom ,LOWER,M,32,,,,
United Kingdom ,LOWER,M,40,,,,
United Kingdom ,LOWER,F,61,,,,
United Kingdom ,LOWER,M,61,,,,
United Kingdom ,LOWER,M,56,,,,
United Kingdom ,LOWER,F,68,,,,
United Kingdom ,LOWER,M,43,,,,
United Kingdom ,LOWER,M,58,,,,
United Kingdom ,LOWER,M,52,,,,
United Kingdom ,LOWER,M,44,,,,
United Kingdom ,LOWER,M,53,,,,
United Kingdom ,LOWER,M,26,,,,
United Kingdom ,LOWER,F,51,,,,
United Kingdom ,LOWER,M,43,,,,
United Kingdom ,LOWER,F,40,,,,
United Kingdom ,LOWER,M,59,,,,
United Kingdom ,LOWER,M,47,,,,
United Kingdom ,LOWER,M,50,,,,
United Kingdom ,LOWER,M,62,,,,
United Kingdom ,LOWER,M,43,,,,
United Kingdom ,LOWER,M,54,,,,
United Kingdom ,LOWER,M,44,,,,
United Kingdom ,LOWER,M,43,,,,
United Kingdom ,LOWER,M,57,,,,
United Kingdom ,LOWER,M,62,,,,
United Kingdom ,LOWER,M,52,,,,
United Kingdom ,LOWER,M,33,,,,
United Kingdom ,LOWER,F,35,,,,
United Kingdom ,LOWER,M,57,,,,
United Kingdom ,LOWER,M,45,,,,
United Kingdom ,LOWER,M,50,,,,
United Kingdom ,LOWER,M,76,,,,
United Kingdom ,LOWER,F,51,,,,
United Kingdom ,LOWER,M,48,,,,
United Kingdom ,LOWER,F,47,,,,
United Kingdom ,LOWER,M,64,,,,
United Kingdom ,LOWER,M,29,,,,
United Kingdom ,LOWER,M,51,,,,
United Kingdom ,LOWER,M,50,,,,
United Kingdom ,LOWER,M,30,,,,
United Kingdom ,LOWER,M,37,,,,
United Kingdom ,LOWER,M,43,,,,
